,city,date,price,state
1089,Lakeland,2021-09-01,1507.710602,Florida
1090,Las Vegas,2021-09-01,1504.355265,Nevada
1091,Little Rock,2021-09-01,951.8218792,Arkansas
1092,Long Beach,2021-09-01,2597.797016,California
1093,Los Angeles,2021-09-01,2597.797016,California
1094,Louisville,2021-09-01,1026.38956,Kentucky
1095,Madison,2021-09-01,1361.970614,Wisconsin
1096,Melbourne,2021-09-01,1592.544973,Florida
1097,Memphis,2021-09-01,1381.582184,Tennessee
1098,Miami,2021-09-01,1947.476637,Florida
1099,Milwaukee,2021-09-01,1247.500441,Wisconsin
1100,Minneapolis,2021-09-01,1574.619904,Minnesota
1101,Nashville,2021-09-01,1651.648385,Tennessee
1102,New Haven,2021-09-01,1507.710911,Connecticut
1103,New Orleans,2021-09-01,1429.764728,Louisiana
1104,New York,2021-09-01,2589.118442,New York
1105,North Port,2021-09-01,2163.224223,Florida
1106,Ogden,2021-09-01,1407.819755,Utah
1107,Oklahoma City,2021-09-01,1117.167809,Oklahoma
1108,Omaha,2021-09-01,1286.291202,Nebraska
1109,Orlando,2021-09-01,1618.878646,Florida
1110,Philadelphia,2021-09-01,1640.81894,Pennsylvania
1111,Phoenix,2021-09-01,1607.49656,Arizona
1112,Pittsburgh,2021-09-01,1219.275848,Pennsylvania
1113,Port St. Lucie,2021-09-01,1795.94656,Florida
1114,Portland,2021-09-01,1709.522396,Oregon
1115,Providence,2021-09-01,1632.470902,Rhode Island
1116,Provo,2021-09-01,1395.999609,Utah
1117,Raleigh,2021-09-01,1546.333683,North Carolina
1118,Richmond,2021-09-01,1362.282214,Virginia
1119,Riverside,2021-09-01,2254.298328,California
1120,Rochester,2021-09-01,1200.566676,New York
1121,Sacramento,2021-09-01,1992.670612,California
1122,Salem,2021-09-01,1311.328733,North Carolina
1123,Salt Lake City,2021-09-01,1439.543555,Utah
1124,San Antonio,2021-09-01,1361.24477,Texas
1125,San Diego,2021-09-01,2385.522953,California
1126,San Francisco,2021-09-01,3033.782538,California
1127,San Jose,2021-09-01,3003.933501,California
1128,Sarasota,2021-09-01,2163.224223,Florida
1129,Scranton,2021-09-01,959.83253,Pennsylvania
1130,Seattle,2021-09-01,2001.344868,Washington
1131,Spokane,2021-09-01,1399.088355,Washington
1132,Springfield,2021-09-01,1375.663666,Massachusetts
1133,St. Louis,2021-09-01,1189.483228,Missouri
1134,St. Paul,2021-09-01,1574.619904,Minnesota
1135,Stamford,2021-09-01,2251.590245,Connecticut
1136,Stockton,2021-09-01,2186.638672,California
1137,Syracuse,2021-09-01,1224.930907,New York
1138,Tampa,2021-09-01,1608.964778,Florida
1139,Toledo,2021-09-01,907.7417896,Ohio
1140,Tucson,2021-09-01,1290.905835,Arizona
1141,Tulsa,2021-09-01,1217.333007,Oklahoma
1142,United States,2021-09-01,1764.963711,United States
1143,Ventura,2021-09-01,2775.249973,California
1144,Virginia Beach,2021-09-01,1418.186801,Virginia
1145,Washington,2021-09-01,2063.944165,District of Columbia
1146,Wichita,2021-09-01,858.2931816,Kansas
1147,Winston,2021-09-01,1311.328733,North Carolina
1148,Worcester,2021-09-01,1521.743148,Massachusetts
1149,Youngstown,2021-09-01,744.9169883,Ohio
1150,Akron,2021-10-01,946.4765213,Ohio
1151,Albany,2021-10-01,1369.419128,New York
1152,Albuquerque,2021-10-01,1273.935923,New Mexico
1153,Allentown,2021-10-01,1441.313143,Pennsylvania
1154,Anaheim,2021-10-01,2596.964876,California
1155,Atlanta,2021-10-01,1641.668944,Georgia
1156,Augusta,2021-10-01,1208.469261,Georgia
1157,Austin,2021-10-01,1545.262133,Texas
1158,Bakersfield,2021-10-01,1440.898915,California
1159,Baltimore,2021-10-01,1662.901716,Maryland
1160,Baton Rouge,2021-10-01,1195.135602,Louisiana
1161,Birmingham,2021-10-01,1128.279626,Alabama
1162,Boise City,2021-10-01,1438.791629,Idaho
1163,Boston,2021-10-01,2311.612277,Massachusetts
1164,Boulder,2021-10-01,2080.911432,Colorado
1165,Bradenton,2021-10-01,2178.114838,Florida
1166,Buffalo,2021-10-01,1173.529809,New York
1167,Charleston,2021-10-01,1595.279009,South Carolina
1168,Charlotte,2021-10-01,1549.615996,North Carolina
1169,Chattanooga,2021-10-01,1334.415319,Tennessee
1170,Chicago,2021-10-01,1682.476364,Illinois
1171,Cincinnati,2021-10-01,1349.155217,Ohio
1172,Cleveland,2021-10-01,1160.181417,Ohio
1173,Colorado Springs,2021-10-01,1626.10889,Colorado
1174,Columbia,2021-10-01,1221.55399,South Carolina
1175,Columbus,2021-10-01,1375.745097,Ohio
1176,Dallas,2021-10-01,1582.479333,Texas
1177,Dayton,2021-10-01,1083.03633,Ohio
1178,Daytona Beach,2021-10-01,1515.142354,Florida
1179,Denver,2021-10-01,1756.943035,Colorado
1180,Des Moines,2021-10-01,1182.972328,Iowa
1181,Detroit,2021-10-01,1347.460934,Michigan
1182,Durham,2021-10-01,1432.96084,North Carolina
1183,El Paso,2021-10-01,1222.204523,Texas
1184,Fort Collins,2021-10-01,1581.972311,Colorado
1185,Fort Lauderdale,2021-10-01,1953.167571,Florida
1186,Fort Myers,2021-10-01,1949.390764,Florida
1187,Fort Worth,2021-10-01,1582.479333,Texas
1188,Fresno,2021-10-01,1636.571493,California
1189,Gainesville,2021-10-01,1438.642199,Georgia
1190,Grand Rapids,2021-10-01,1306.949988,Michigan
1191,Greeley,2021-10-01,1620.374614,Colorado
1192,Greensboro,2021-10-01,1285.242171,North Carolina
1193,Greenville,2021-10-01,1326.551286,South Carolina
1194,Harrisburg,2021-10-01,1172.857816,Pennsylvania
1195,Hartford,2021-10-01,1428.835755,Connecticut
1196,Honolulu,2021-10-01,2108.493115,Hawaii
1197,Houston,2021-10-01,1490.540926,Texas
1198,Indianapolis,2021-10-01,1323.796275,Indiana
1199,Jackson,2021-10-01,1292.412625,Mississippi
1200,Jacksonville,2021-10-01,1426.58136,Florida
1201,Jefferson County,2021-10-01,1025.069975,Kentucky
1202,Kansas City,2021-10-01,1246.195226,Missouri
1203,Knoxville,2021-10-01,1401.72619,Tennessee
1204,Lakeland,2021-10-01,1512.873976,Florida
1205,Las Vegas,2021-10-01,1507.175879,Nevada
1206,Little Rock,2021-10-01,952.9385149,Arkansas
1207,Long Beach,2021-10-01,2596.964876,California
1208,Los Angeles,2021-10-01,2596.964876,California
1209,Louisville,2021-10-01,1025.069975,Kentucky
1210,Madison,2021-10-01,1364.983284,Wisconsin
1211,Melbourne,2021-10-01,1596.908887,Florida
1212,Memphis,2021-10-01,1382.484551,Tennessee
1213,Miami,2021-10-01,1953.167571,Florida
1214,Milwaukee,2021-10-01,1248.656536,Wisconsin
1215,Minneapolis,2021-10-01,1569.895062,Minnesota
1216,Nashville,2021-10-01,1648.721358,Tennessee
1217,New Haven,2021-10-01,1511.002336,Connecticut
1218,New Orleans,2021-10-01,1430.36025,Louisiana
1219,New York,2021-10-01,2563.941834,New York
1220,North Port,2021-10-01,2178.114838,Florida
1221,Ogden,2021-10-01,1428.844726,Utah
1222,Oklahoma City,2021-10-01,1114.142122,Oklahoma
1223,Omaha,2021-10-01,1282.896855,Nebraska
1224,Orlando,2021-10-01,1615.420745,Florida
1225,Philadelphia,2021-10-01,1635.982341,Pennsylvania
1226,Phoenix,2021-10-01,1615.101728,Arizona
1227,Pittsburgh,2021-10-01,1218.50926,Pennsylvania
1228,Port St. Lucie,2021-10-01,1811.87357,Florida
1229,Portland,2021-10-01,1700.345838,Oregon
1230,Providence,2021-10-01,1632.570563,Rhode Island
1231,Provo,2021-10-01,1393.474653,Utah
1232,Raleigh,2021-10-01,1542.172681,North Carolina
1233,Richmond,2021-10-01,1357.537042,Virginia
1234,Riverside,2021-10-01,2266.080918,California
1235,Rochester,2021-10-01,1201.171299,New York
1236,Sacramento,2021-10-01,1996.582704,California
1237,Salem,2021-10-01,1311.379074,North Carolina
1238,Salt Lake City,2021-10-01,1439.919529,Utah
1239,San Antonio,2021-10-01,1355.852133,Texas
1240,San Diego,2021-10-01,2384.84734,California
1241,San Francisco,2021-10-01,3004.705001,California
1242,San Jose,2021-10-01,2968.342845,California
1243,Sarasota,2021-10-01,2178.114838,Florida
1244,Scranton,2021-10-01,969.3944134,Pennsylvania
1245,Seattle,2021-10-01,1984.965101,Washington
1246,Spokane,2021-10-01,1407.570722,Washington
1247,Springfield,2021-10-01,1382.662919,Massachusetts
1248,St. Louis,2021-10-01,1190.745505,Missouri
1249,St. Paul,2021-10-01,1569.895062,Minnesota
1250,Stamford,2021-10-01,2246.729151,Connecticut
1251,Stockton,2021-10-01,2202.569235,California
1252,Syracuse,2021-10-01,1230.909526,New York
1253,Tampa,2021-10-01,1612.081611,Florida
1254,Toledo,2021-10-01,902.0441408,Ohio
1255,Tucson,2021-10-01,1299.408561,Arizona
1256,Tulsa,2021-10-01,1220.297756,Oklahoma
1257,United States,2021-10-01,1761.604298,United States
1258,Ventura,2021-10-01,2773.375156,California
1259,Virginia Beach,2021-10-01,1419.032909,Virginia
1260,Washington,2021-10-01,2050.692879,District of Columbia
1261,Wichita,2021-10-01,860.8694089,Kansas
1262,Winston,2021-10-01,1311.379074,North Carolina
1263,Worcester,2021-10-01,1528.115651,Massachusetts
1264,Youngstown,2021-10-01,745.5182001,Ohio
1265,Akron,2021-11-01,949.1080991,Ohio
1266,Albany,2021-11-01,1363.60327,New York
1267,Albuquerque,2021-11-01,1276.568102,New Mexico
1268,Allentown,2021-11-01,1422.922471,Pennsylvania
1269,Anaheim,2021-11-01,2595.374801,California
1270,Atlanta,2021-11-01,1643.343511,Georgia
1271,Augusta,2021-11-01,1211.866461,Georgia
1272,Austin,2021-11-01,1544.829598,Texas
1273,Bakersfield,2021-11-01,1444.401895,California
1274,Baltimore,2021-11-01,1661.40506,Maryland
1275,Baton Rouge,2021-11-01,1194.713742,Louisiana
1276,Birmingham,2021-11-01,1130.041233,Alabama
1277,Boise City,2021-11-01,1439.821722,Idaho
1278,Boston,2021-11-01,2291.772534,Massachusetts
1279,Boulder,2021-11-01,2087.843556,Colorado
1280,Bradenton,2021-11-01,2209.177882,Florida
1281,Buffalo,2021-11-01,1172.176519,New York
1282,Charleston,2021-11-01,1592.232809,South Carolina
1283,Charlotte,2021-11-01,1553.405706,North Carolina
1284,Chattanooga,2021-11-01,1325.837837,Tennessee
1285,Chicago,2021-11-01,1671.254313,Illinois
1286,Cincinnati,2021-11-01,1352.291892,Ohio
1287,Cleveland,2021-11-01,1165.166231,Ohio
1288,Colorado Springs,2021-11-01,1631.359631,Colorado
1289,Columbia,2021-11-01,1225.29939,South Carolina
1290,Columbus,2021-11-01,1380.038346,Ohio
1291,Dallas,2021-11-01,1583.731149,Texas
1292,Dayton,2021-11-01,1091.296655,Ohio
1293,Daytona Beach,2021-11-01,1522.346363,Florida
1294,Denver,2021-11-01,1752.607712,Colorado
1295,Des Moines,2021-11-01,1178.372078,Iowa
1296,Detroit,2021-11-01,1346.000651,Michigan
1297,Durham,2021-11-01,1434.124589,North Carolina
1298,El Paso,2021-11-01,1232.233431,Texas
1299,Fort Collins,2021-11-01,1581.117057,Colorado
1300,Fort Lauderdale,2021-11-01,1960.296265,Florida
1301,Fort Myers,2021-11-01,1962.499245,Florida
1302,Fort Worth,2021-11-01,1583.731149,Texas
1303,Fresno,2021-11-01,1645.376912,California
1304,Gainesville,2021-11-01,1442.523632,Georgia
1305,Grand Rapids,2021-11-01,1305.002354,Michigan
1306,Greeley,2021-11-01,1609.930119,Colorado
1307,Greensboro,2021-11-01,1285.045399,North Carolina
1308,Greenville,2021-11-01,1328.880298,South Carolina
1309,Harrisburg,2021-11-01,1176.579944,Pennsylvania
1310,Hartford,2021-11-01,1429.854079,Connecticut
1311,Honolulu,2021-11-01,2110.154833,Hawaii
1312,Houston,2021-11-01,1489.961907,Texas
1313,Indianapolis,2021-11-01,1324.892418,Indiana
1314,Jackson,2021-11-01,1290.358314,Mississippi
1315,Jacksonville,2021-11-01,1429.843465,Florida
1316,Jefferson County,2021-11-01,1023.685416,Kentucky
1317,Kansas City,2021-11-01,1248.654572,Missouri
1318,Knoxville,2021-11-01,1405.485342,Tennessee
1319,Lakeland,2021-11-01,1519.963451,Florida
1320,Las Vegas,2021-11-01,1509.628896,Nevada
1321,Little Rock,2021-11-01,953.2190757,Arkansas
1322,Long Beach,2021-11-01,2595.374801,California
1323,Los Angeles,2021-11-01,2595.374801,California
1324,Louisville,2021-11-01,1023.685416,Kentucky
1325,Madison,2021-11-01,1372.846497,Wisconsin
1326,Melbourne,2021-11-01,1608.908057,Florida
1327,Memphis,2021-11-01,1388.501239,Tennessee
1328,Miami,2021-11-01,1960.296265,Florida
1329,Milwaukee,2021-11-01,1244.607708,Wisconsin
1330,Minneapolis,2021-11-01,1570.992755,Minnesota
1331,Nashville,2021-11-01,1644.344566,Tennessee
1332,New Haven,2021-11-01,1513.247396,Connecticut
1333,New Orleans,2021-11-01,1432.095992,Louisiana
1334,New York,2021-11-01,2545.401217,New York
1335,North Port,2021-11-01,2209.177882,Florida
1336,Ogden,2021-11-01,1433.798746,Utah
1337,Oklahoma City,2021-11-01,1112.195233,Oklahoma
1338,Omaha,2021-11-01,1283.960804,Nebraska
1339,Orlando,2021-11-01,1613.030609,Florida
1340,Philadelphia,2021-11-01,1637.499707,Pennsylvania
1341,Phoenix,2021-11-01,1627.800546,Arizona
1342,Pittsburgh,2021-11-01,1221.027396,Pennsylvania
1343,Port St. Lucie,2021-11-01,1830.399484,Florida
1344,Portland,2021-11-01,1694.55611,Oregon
1345,Providence,2021-11-01,1642.98983,Rhode Island
1346,Provo,2021-11-01,1395.321646,Utah
1347,Raleigh,2021-11-01,1541.18499,North Carolina
1348,Richmond,2021-11-01,1363.099737,Virginia
1349,Riverside,2021-11-01,2276.070488,California
1350,Rochester,2021-11-01,1196.250841,New York
1351,Sacramento,2021-11-01,2001.331628,California
1352,Salem,2021-11-01,1312.556789,North Carolina
1353,Salt Lake City,2021-11-01,1435.05375,Utah
1354,San Antonio,2021-11-01,1358.783306,Texas
1355,San Diego,2021-11-01,2386.761063,California
1356,San Francisco,2021-11-01,2982.872131,California
1357,San Jose,2021-11-01,2944.171274,California
1358,Sarasota,2021-11-01,2209.177882,Florida
1359,Scranton,2021-11-01,965.4681482,Pennsylvania
1360,Seattle,2021-11-01,1969.982977,Washington
1361,Spokane,2021-11-01,1401.956861,Washington
1362,Springfield,2021-11-01,1377.032709,Massachusetts
1363,St. Louis,2021-11-01,1188.570159,Missouri
1364,St. Paul,2021-11-01,1570.992755,Minnesota
1365,Stamford,2021-11-01,2256.326634,Connecticut
1366,Stockton,2021-11-01,2209.840265,California
1367,Syracuse,2021-11-01,1246.832446,New York
1368,Tampa,2021-11-01,1621.689103,Florida
1369,Toledo,2021-11-01,905.828993,Ohio
1370,Tucson,2021-11-01,1303.328719,Arizona
1371,Tulsa,2021-11-01,1219.036464,Oklahoma
1372,United States,2021-11-01,1761.184442,United States
1373,Ventura,2021-11-01,2784.910269,California
1374,Virginia Beach,2021-11-01,1421.943652,Virginia
1375,Washington,2021-11-01,2042.498837,District of Columbia
1376,Wichita,2021-11-01,856.6133905,Kansas
1377,Winston,2021-11-01,1312.556789,North Carolina
1378,Worcester,2021-11-01,1531.691675,Massachusetts
1379,Youngstown,2021-11-01,749.8046151,Ohio
1380,Akron,2021-12-01,951.3123332,Ohio
1381,Albany,2021-12-01,1358.048649,New York
1382,Albuquerque,2021-12-01,1269.312828,New Mexico
1383,Allentown,2021-12-01,1395.11888,Pennsylvania
1384,Anaheim,2021-12-01,2592.760983,California
1385,Atlanta,2021-12-01,1636.031341,Georgia
1386,Augusta,2021-12-01,1206.126993,Georgia
1387,Austin,2021-12-01,1541.052683,Texas
1388,Bakersfield,2021-12-01,1450.526852,California
1389,Baltimore,2021-12-01,1652.01283,Maryland
1390,Baton Rouge,2021-12-01,1189.495108,Louisiana
1391,Birmingham,2021-12-01,1131.192365,Alabama
1392,Boise City,2021-12-01,1426.200394,Idaho
1393,Boston,2021-12-01,2305.66879,Massachusetts
1394,Boulder,2021-12-01,2075.675875,Colorado
1395,Bradenton,2021-12-01,2208.476037,Florida
1396,Buffalo,2021-12-01,1182.67488,New York
1397,Charleston,2021-12-01,1580.954519,South Carolina
1398,Charlotte,2021-12-01,1545.612303,North Carolina
1399,Chattanooga,2021-12-01,1320.375085,Tennessee
1400,Chicago,2021-12-01,1672.225673,Illinois
1401,Cincinnati,2021-12-01,1356.545361,Ohio
1402,Cleveland,2021-12-01,1161.810389,Ohio
1403,Colorado Springs,2021-12-01,1630.988877,Colorado
1404,Columbia,2021-12-01,1218.902314,South Carolina
1405,Columbus,2021-12-01,1381.295872,Ohio
1406,Dallas,2021-12-01,1578.228068,Texas
1407,Dayton,2021-12-01,1086.977073,Ohio
1408,Daytona Beach,2021-12-01,1517.109821,Florida
1409,Denver,2021-12-01,1747.811836,Colorado
1410,Des Moines,2021-12-01,1167.587004,Iowa
1411,Detroit,2021-12-01,1336.027197,Michigan
1412,Durham,2021-12-01,1426.831884,North Carolina
1413,El Paso,2021-12-01,1236.634805,Texas
1414,Fort Collins,2021-12-01,1583.690261,Colorado
1415,Fort Lauderdale,2021-12-01,1960.13374,Florida
1416,Fort Myers,2021-12-01,1962.773631,Florida
1417,Fort Worth,2021-12-01,1578.228068,Texas
1418,Fresno,2021-12-01,1646.912211,California
1419,Gainesville,2021-12-01,1434.190903,Georgia
1420,Grand Rapids,2021-12-01,1304.301627,Michigan
1421,Greeley,2021-12-01,1611.460473,Colorado
1422,Greensboro,2021-12-01,1282.479568,North Carolina
1423,Greenville,2021-12-01,1328.318572,South Carolina
1424,Harrisburg,2021-12-01,1164.727492,Pennsylvania
1425,Hartford,2021-12-01,1429.967139,Connecticut
1426,Honolulu,2021-12-01,2113.442746,Hawaii
1427,Houston,2021-12-01,1485.521657,Texas
1428,Indianapolis,2021-12-01,1321.54447,Indiana
1429,Jackson,2021-12-01,1288.861699,Mississippi
1430,Jacksonville,2021-12-01,1423.713649,Florida
1431,Jefferson County,2021-12-01,1026.181141,Kentucky
1432,Kansas City,2021-12-01,1248.834195,Missouri
1433,Knoxville,2021-12-01,1406.19146,Tennessee
1434,Lakeland,2021-12-01,1522.834543,Florida
1435,Las Vegas,2021-12-01,1500.558807,Nevada
1436,Little Rock,2021-12-01,950.7714311,Arkansas
1437,Long Beach,2021-12-01,2592.760983,California
1438,Los Angeles,2021-12-01,2592.760983,California
1439,Louisville,2021-12-01,1026.181141,Kentucky
1440,Madison,2021-12-01,1370.111131,Wisconsin
1441,Melbourne,2021-12-01,1617.872451,Florida
1442,Memphis,2021-12-01,1387.962983,Tennessee
1443,Miami,2021-12-01,1960.13374,Florida
1444,Milwaukee,2021-12-01,1245.67668,Wisconsin
1445,Minneapolis,2021-12-01,1566.817462,Minnesota
1446,Nashville,2021-12-01,1644.306064,Tennessee
1447,New Haven,2021-12-01,1514.480876,Connecticut
1448,New Orleans,2021-12-01,1435.296083,Louisiana
1449,New York,2021-12-01,2558.450304,New York
1450,North Port,2021-12-01,2208.476037,Florida
1451,Ogden,2021-12-01,1433.370978,Utah
1452,Oklahoma City,2021-12-01,1107.246689,Oklahoma
1453,Omaha,2021-12-01,1288.550735,Nebraska
1454,Orlando,2021-12-01,1611.864442,Florida
1455,Philadelphia,2021-12-01,1635.027912,Pennsylvania
1456,Phoenix,2021-12-01,1621.835109,Arizona
1457,Pittsburgh,2021-12-01,1220.550491,Pennsylvania
1458,Port St. Lucie,2021-12-01,1834.13957,Florida
1459,Portland,2021-12-01,1688.517035,Oregon
1460,Providence,2021-12-01,1633.940087,Rhode Island
1461,Provo,2021-12-01,1388.71377,Utah
1462,Raleigh,2021-12-01,1532.350038,North Carolina
1463,Richmond,2021-12-01,1359.653429,Virginia
1464,Riverside,2021-12-01,2266.104533,California
1465,Rochester,2021-12-01,1196.066667,New York
1466,Sacramento,2021-12-01,1995.594025,California
1467,Salem,2021-12-01,1306.871086,North Carolina
1468,Salt Lake City,2021-12-01,1425.241447,Utah
1469,San Antonio,2021-12-01,1354.485937,Texas
1470,San Diego,2021-12-01,2376.694068,California
1471,San Francisco,2021-12-01,2995.637806,California
1472,San Jose,2021-12-01,2946.356432,California
1473,Sarasota,2021-12-01,2208.476037,Florida
1474,Scranton,2021-12-01,964.8547406,Pennsylvania
1475,Seattle,2021-12-01,1980.10142,Washington
1476,Spokane,2021-12-01,1395.737496,Washington
1477,Springfield,2021-12-01,1370.075017,Massachusetts
1478,St. Louis,2021-12-01,1186.572146,Missouri
1479,St. Paul,2021-12-01,1566.817462,Minnesota
1480,Stamford,2021-12-01,2232.622554,Connecticut
1481,Stockton,2021-12-01,2203.772928,California
1482,Syracuse,2021-12-01,1244.105845,New York
1483,Tampa,2021-12-01,1616.270187,Florida
1484,Toledo,2021-12-01,908.1149511,Ohio
1485,Tucson,2021-12-01,1299.852583,Arizona
1486,Tulsa,2021-12-01,1221.902063,Oklahoma
1487,United States,2021-12-01,1760.885235,United States
1488,Ventura,2021-12-01,2767.675849,California
1489,Virginia Beach,2021-12-01,1417.636786,Virginia
1490,Washington,2021-12-01,2040.949485,District of Columbia
1491,Wichita,2021-12-01,852.6626894,Kansas
1492,Winston,2021-12-01,1306.871086,North Carolina
1493,Worcester,2021-12-01,1535.09319,Massachusetts
1494,Youngstown,2021-12-01,735.4391291,Ohio
1495,Akron,2022-01-01,953.5027919,Ohio
1496,Albany,2022-01-01,1367.051015,New York
1497,Albuquerque,2022-01-01,1275.931269,New Mexico
1498,Allentown,2022-01-01,1406.538558,Pennsylvania
1499,Anaheim,2022-01-01,2589.757894,California
1500,Atlanta,2022-01-01,1641.9622,Georgia
1501,Augusta,2022-01-01,1230.489993,Georgia
1502,Austin,2022-01-01,1538.614884,Texas
1503,Bakersfield,2022-01-01,1460.590432,California
1504,Baltimore,2022-01-01,1654.147413,Maryland
1505,Baton Rouge,2022-01-01,1196.585613,Louisiana
1506,Birmingham,2022-01-01,1134.003454,Alabama
1507,Boise City,2022-01-01,1431.274911,Idaho
1508,Boston,2022-01-01,2311.893728,Massachusetts
1509,Boulder,2022-01-01,2085.078228,Colorado
1510,Bradenton,2022-01-01,2220.939439,Florida
1511,Buffalo,2022-01-01,1190.972481,New York
1512,Charleston,2022-01-01,1587.791702,South Carolina
1513,Charlotte,2022-01-01,1549.879113,North Carolina
1514,Chattanooga,2022-01-01,1313.368896,Tennessee
1515,Chicago,2022-01-01,1668.630124,Illinois
1516,Cincinnati,2022-01-01,1357.252555,Ohio
1517,Cleveland,2022-01-01,1163.898627,Ohio
1518,Colorado Springs,2022-01-01,1641.342597,Colorado
1519,Columbia,2022-01-01,1240.261711,South Carolina
1520,Columbus,2022-01-01,1379.185237,Ohio
1521,Dallas,2022-01-01,1579.06188,Texas
1522,Dayton,2022-01-01,1138.708721,Ohio
1523,Daytona Beach,2022-01-01,1524.718948,Florida
1524,Denver,2022-01-01,1748.110151,Colorado
1525,Des Moines,2022-01-01,1169.142675,Iowa
1526,Detroit,2022-01-01,1341.799781,Michigan
1527,Durham,2022-01-01,1422.603301,North Carolina
1528,El Paso,2022-01-01,1236.26331,Texas
1529,Fort Collins,2022-01-01,1579.50256,Colorado
1530,Fort Lauderdale,2022-01-01,1961.499141,Florida
1531,Fort Myers,2022-01-01,1976.822648,Florida
1532,Fort Worth,2022-01-01,1579.06188,Texas
1533,Fresno,2022-01-01,1650.966127,California
1534,Gainesville,2022-01-01,1442.315999,Georgia
1535,Grand Rapids,2022-01-01,1302.305742,Michigan
1536,Greeley,2022-01-01,1620.855153,Colorado
1537,Greensboro,2022-01-01,1297.331954,North Carolina
1538,Greenville,2022-01-01,1331.063628,South Carolina
1539,Harrisburg,2022-01-01,1176.858752,Pennsylvania
1540,Hartford,2022-01-01,1433.684829,Connecticut
1541,Honolulu,2022-01-01,2109.041659,Hawaii
1542,Houston,2022-01-01,1484.713298,Texas
1543,Indianapolis,2022-01-01,1327.217331,Indiana
1544,Jackson,2022-01-01,1294.706463,Mississippi
1545,Jacksonville,2022-01-01,1427.569916,Florida
1546,Jefferson County,2022-01-01,1025.701493,Kentucky
1547,Kansas City,2022-01-01,1249.682094,Missouri
1548,Knoxville,2022-01-01,1410.56725,Tennessee
1549,Lakeland,2022-01-01,1526.347177,Florida
1550,Las Vegas,2022-01-01,1503.9707,Nevada
1551,Little Rock,2022-01-01,956.6611077,Arkansas
1552,Long Beach,2022-01-01,2589.757894,California
1553,Los Angeles,2022-01-01,2589.757894,California
1554,Louisville,2022-01-01,1025.701493,Kentucky
1555,Madison,2022-01-01,1376.886695,Wisconsin
1556,Melbourne,2022-01-01,1623.540885,Florida
1557,Memphis,2022-01-01,1397.810326,Tennessee
1558,Miami,2022-01-01,1961.499141,Florida
1559,Milwaukee,2022-01-01,1252.220222,Wisconsin
1560,Minneapolis,2022-01-01,1572.210788,Minnesota
1561,Nashville,2022-01-01,1649.417551,Tennessee
1562,New Haven,2022-01-01,1521.286493,Connecticut
1563,New Orleans,2022-01-01,1436.243591,Louisiana
1564,New York,2022-01-01,2534.64899,New York
1565,North Port,2022-01-01,2220.939439,Florida
1566,Ogden,2022-01-01,1433.35993,Utah
1567,Oklahoma City,2022-01-01,1109.259153,Oklahoma
1568,Omaha,2022-01-01,1298.199229,Nebraska
1569,Orlando,2022-01-01,1614.236975,Florida
1570,Philadelphia,2022-01-01,1635.294729,Pennsylvania
1571,Phoenix,2022-01-01,1627.678784,Arizona
1572,Pittsburgh,2022-01-01,1235.275288,Pennsylvania
1573,Port St. Lucie,2022-01-01,1851.398521,Florida
1574,Portland,2022-01-01,1689.496422,Oregon
1575,Providence,2022-01-01,1642.983004,Rhode Island
1576,Provo,2022-01-01,1394.049079,Utah
1577,Raleigh,2022-01-01,1533.535041,North Carolina
1578,Richmond,2022-01-01,1363.562505,Virginia
1579,Riverside,2022-01-01,2278.651343,California
1580,Rochester,2022-01-01,1205.095423,New York
1581,Sacramento,2022-01-01,2000.931,California
1582,Salem,2022-01-01,1306.740799,North Carolina
1583,Salt Lake City,2022-01-01,1428.184674,Utah
1584,San Antonio,2022-01-01,1355.507001,Texas
1585,San Diego,2022-01-01,2383.381237,California
1586,San Francisco,2022-01-01,2974.097677,California
1587,San Jose,2022-01-01,2937.930213,California
1588,Sarasota,2022-01-01,2220.939439,Florida
1589,Scranton,2022-01-01,961.0207999,Pennsylvania
1590,Seattle,2022-01-01,1977.982903,Washington
1591,Spokane,2022-01-01,1407.068644,Washington
1592,Springfield,2022-01-01,1361.624483,Massachusetts
1593,St. Louis,2022-01-01,1192.555291,Missouri
1594,St. Paul,2022-01-01,1572.210788,Minnesota
1595,Stamford,2022-01-01,2234.984494,Connecticut
1596,Stockton,2022-01-01,2207.24823,California
1597,Syracuse,2022-01-01,1227.10883,New York
1598,Tampa,2022-01-01,1622.400789,Florida
1599,Toledo,2022-01-01,913.6631377,Ohio
1600,Tucson,2022-01-01,1306.493708,Arizona
1601,Tulsa,2022-01-01,1225.369483,Oklahoma
1602,United States,2022-01-01,1761.695503,United States
1603,Ventura,2022-01-01,2788.257531,California
1604,Virginia Beach,2022-01-01,1423.125493,Virginia
1605,Washington,2022-01-01,2038.016878,District of Columbia
1606,Wichita,2022-01-01,913.7586813,Kansas
1607,Winston,2022-01-01,1306.740799,North Carolina
1608,Worcester,2022-01-01,1533.511182,Massachusetts
1609,Youngstown,2022-01-01,829.7221901,Ohio
1610,Akron,2022-02-01,960.2992175,Ohio
1611,Albany,2022-02-01,1369.44388,New York
1612,Albuquerque,2022-02-01,1284.169541,New Mexico
1613,Allentown,2022-02-01,1411.101606,Pennsylvania
1614,Anaheim,2022-02-01,2591.158319,California
1615,Atlanta,2022-02-01,1648.593016,Georgia
