,city,date,price,state
7077,Memphis,2019-02-01,1165.871248,Tennessee
7078,Miami,2019-02-01,1871.41774,Florida
7079,Milwaukee,2019-02-01,1162.574629,Wisconsin
7080,Minneapolis,2019-02-01,1485.688677,Minnesota
7081,Nashville,2019-02-01,1512.412158,Tennessee
7082,New Haven,2019-02-01,1356.431692,Connecticut
7083,New Orleans,2019-02-01,1366.561185,Louisiana
7084,New York,2019-02-01,2738.203606,New York
7085,North Port,2019-02-01,2013.763797,Florida
7086,Ogden,2019-02-01,1232.02428,Utah
7087,Oklahoma City,2019-02-01,1041.572472,Oklahoma
7088,Omaha,2019-02-01,1135.947852,Nebraska
7089,Orlando,2019-02-01,1535.099922,Florida
7090,Philadelphia,2019-02-01,1548.544358,Pennsylvania
7091,Phoenix,2019-02-01,1353.221283,Arizona
7092,Pittsburgh,2019-02-01,1125.379,Pennsylvania
7093,Port St. Lucie,2019-02-01,1583.591058,Florida
7094,Portland,2019-02-01,1589.81344,Oregon
7095,Providence,2019-02-01,1445.368987,Rhode Island
7096,Provo,2019-02-01,1294.598962,Utah
7097,Raleigh,2019-02-01,1436.516554,North Carolina
7098,Richmond,2019-02-01,1240.11132,Virginia
7099,Riverside,2019-02-01,1949.50602,California
7100,Rochester,2019-02-01,1093.498238,New York
7101,Sacramento,2019-02-01,1750.001473,California
7102,Salem,2019-02-01,1157.32338,North Carolina
7103,Salt Lake City,2019-02-01,1343.41016,Utah
7104,San Antonio,2019-02-01,1275.099866,Texas
7105,San Diego,2019-02-01,2211.919258,California
7106,San Francisco,2019-02-01,3202.832782,California
7107,San Jose,2019-02-01,3108.837812,California
7108,Sarasota,2019-02-01,2013.763797,Florida
7109,Scranton,2019-02-01,851.029161,Pennsylvania
7110,Seattle,2019-02-01,1896.200082,Washington
7111,Spokane,2019-02-01,1194.892744,Washington
7112,Springfield,2019-02-01,1263.03191,Massachusetts
7113,St. Louis,2019-02-01,1077.873195,Missouri
7114,St. Paul,2019-02-01,1485.688677,Minnesota
7115,Stamford,2019-02-01,2032.081641,Connecticut
7116,Stockton,2019-02-01,1883.975607,California
7117,Syracuse,2019-02-01,1052.539801,New York
7118,Tampa,2019-02-01,1438.613377,Florida
7119,Toledo,2019-02-01,840.1208958,Ohio
7120,Tucson,2019-02-01,1108.855088,Arizona
7121,Tulsa,2019-02-01,1093.392717,Oklahoma
7122,United States,2019-02-01,1680.62468,United States
7123,Ventura,2019-02-01,2601.678402,California
7124,Virginia Beach,2019-02-01,1294.764823,Virginia
7125,Washington,2019-02-01,2064.48146,District of Columbia
7126,Wichita,2019-02-01,807.7198375,Kansas
7127,Winston,2019-02-01,1157.32338,North Carolina
7128,Worcester,2019-02-01,1332.340281,Massachusetts
7129,Youngstown,2019-02-01,688.9181747,Ohio
7130,Akron,2019-03-01,850.9497722,Ohio
7131,Albany,2019-03-01,1278.492942,New York
7132,Albuquerque,2019-03-01,1113.673547,New Mexico
7133,Allentown,2019-03-01,1274.741302,Pennsylvania
7134,Anaheim,2019-03-01,2522.856917,California
7135,Atlanta,2019-03-01,1482.426709,Georgia
7136,Augusta,2019-03-01,1059.136797,Georgia
7137,Austin,2019-03-01,1510.069398,Texas
7138,Bakersfield,2019-03-01,1237.105402,California
7139,Baltimore,2019-03-01,1610.668831,Maryland
7140,Baton Rouge,2019-03-01,1152.114164,Louisiana
7141,Birmingham,2019-03-01,1043.51684,Alabama
7142,Boise City,2019-03-01,1232.528183,Idaho
7143,Boston,2019-03-01,2397.529406,Massachusetts
7144,Boulder,2019-03-01,1994.321783,Colorado
7145,Bradenton,2019-03-01,2006.251058,Florida
7146,Buffalo,2019-03-01,1066.364299,New York
7147,Charleston,2019-03-01,1489.834468,South Carolina
7148,Charlotte,2019-03-01,1429.189439,North Carolina
7149,Chattanooga,2019-03-01,1187.172364,Tennessee
7150,Chicago,2019-03-01,1676.502679,Illinois
7151,Cincinnati,2019-03-01,1211.263249,Ohio
7152,Cleveland,2019-03-01,1090.322599,Ohio
7153,Colorado Springs,2019-03-01,1414.678705,Colorado
7154,Columbia,2019-03-01,1090.658772,South Carolina
7155,Columbus,2019-03-01,1242.353907,Ohio
7156,Dallas,2019-03-01,1504.17574,Texas
7157,Dayton,2019-03-01,967.9727725,Ohio
7158,Daytona Beach,2019-03-01,1359.321259,Florida
7159,Denver,2019-03-01,1702.029109,Colorado
7160,Des Moines,2019-03-01,1094.159918,Iowa
7161,Detroit,2019-03-01,1234.193572,Michigan
7162,Durham,2019-03-01,1367.975405,North Carolina
7163,El Paso,2019-03-01,1083.191647,Texas
7164,Fort Collins,2019-03-01,1508.552104,Colorado
7165,Fort Lauderdale,2019-03-01,1862.767302,Florida
7166,Fort Myers,2019-03-01,1795.250478,Florida
7167,Fort Worth,2019-03-01,1504.17574,Texas
7168,Fresno,2019-03-01,1406.354016,California
7169,Gainesville,2019-03-01,1289.810625,Georgia
7170,Grand Rapids,2019-03-01,1167.128882,Michigan
7171,Greeley,2019-03-01,1525.957072,Colorado
7172,Greensboro,2019-03-01,1137.834793,North Carolina
7173,Greenville,2019-03-01,1238.258233,South Carolina
7174,Harrisburg,2019-03-01,1094.080992,Pennsylvania
7175,Hartford,2019-03-01,1313.43852,Connecticut
7176,Honolulu,2019-03-01,2078.933537,Hawaii
7177,Houston,2019-03-01,1460.350049,Texas
7178,Indianapolis,2019-03-01,1157.539668,Indiana
7179,Jackson,2019-03-01,1203.295815,Mississippi
7180,Jacksonville,2019-03-01,1297.355161,Florida
7181,Jefferson County,2019-03-01,938.4335678,Kentucky
7182,Kansas City,2019-03-01,1116.326539,Missouri
7183,Knoxville,2019-03-01,1248.585604,Tennessee
7184,Lakeland,2019-03-01,1340.770016,Florida
7185,Las Vegas,2019-03-01,1342.597149,Nevada
7186,Little Rock,2019-03-01,864.9347652,Arkansas
7187,Long Beach,2019-03-01,2522.856917,California
7188,Los Angeles,2019-03-01,2522.856917,California
7189,Louisville,2019-03-01,938.4335678,Kentucky
7190,Madison,2019-03-01,1294.906587,Wisconsin
7191,Melbourne,2019-03-01,1423.950123,Florida
7192,Memphis,2019-03-01,1169.785087,Tennessee
7193,Miami,2019-03-01,1862.767302,Florida
7194,Milwaukee,2019-03-01,1168.123842,Wisconsin
7195,Minneapolis,2019-03-01,1491.178506,Minnesota
7196,Nashville,2019-03-01,1518.923667,Tennessee
7197,New Haven,2019-03-01,1356.363851,Connecticut
7198,New Orleans,2019-03-01,1364.888189,Louisiana
7199,New York,2019-03-01,2735.432556,New York
7200,North Port,2019-03-01,2006.251058,Florida
7201,Ogden,2019-03-01,1233.067243,Utah
7202,Oklahoma City,2019-03-01,1044.402409,Oklahoma
7203,Omaha,2019-03-01,1143.521499,Nebraska
7204,Orlando,2019-03-01,1539.717457,Florida
7205,Philadelphia,2019-03-01,1555.876861,Pennsylvania
7206,Phoenix,2019-03-01,1359.352974,Arizona
7207,Pittsburgh,2019-03-01,1139.934023,Pennsylvania
7208,Port St. Lucie,2019-03-01,1579.674002,Florida
7209,Portland,2019-03-01,1595.065472,Oregon
7210,Providence,2019-03-01,1467.797339,Rhode Island
7211,Provo,2019-03-01,1299.818907,Utah
7212,Raleigh,2019-03-01,1443.124813,North Carolina
7213,Richmond,2019-03-01,1244.844889,Virginia
7214,Riverside,2019-03-01,1953.934687,California
7215,Rochester,2019-03-01,1092.642191,New York
7216,Sacramento,2019-03-01,1759.781909,California
7217,Salem,2019-03-01,1160.686706,North Carolina
7218,Salt Lake City,2019-03-01,1349.289637,Utah
7219,San Antonio,2019-03-01,1275.634253,Texas
7220,San Diego,2019-03-01,2212.474985,California
7221,San Francisco,2019-03-01,3196.728293,California
7222,San Jose,2019-03-01,3092.28053,California
7223,Sarasota,2019-03-01,2006.251058,Florida
7224,Scranton,2019-03-01,855.7303061,Pennsylvania
7225,Seattle,2019-03-01,1899.239704,Washington
7226,Spokane,2019-03-01,1200.595051,Washington
7227,Springfield,2019-03-01,1264.366117,Massachusetts
7228,St. Louis,2019-03-01,1085.632589,Missouri
7229,St. Paul,2019-03-01,1491.178506,Minnesota
7230,Stamford,2019-03-01,2035.509642,Connecticut
7231,Stockton,2019-03-01,1883.49223,California
7232,Syracuse,2019-03-01,1054.591508,New York
7233,Tampa,2019-03-01,1442.395893,Florida
7234,Toledo,2019-03-01,841.0395484,Ohio
7235,Tucson,2019-03-01,1112.689566,Arizona
7236,Tulsa,2019-03-01,1101.189595,Oklahoma
7237,United States,2019-03-01,1684.724353,United States
7238,Ventura,2019-03-01,2602.160228,California
7239,Virginia Beach,2019-03-01,1300.000638,Virginia
7240,Washington,2019-03-01,2064.321964,District of Columbia
7241,Wichita,2019-03-01,806.6366156,Kansas
7242,Winston,2019-03-01,1160.686706,North Carolina
7243,Worcester,2019-03-01,1347.826171,Massachusetts
7244,Youngstown,2019-03-01,701.2852926,Ohio
7245,Akron,2019-04-01,857.9511841,Ohio
7246,Albany,2019-04-01,1299.37773,New York
7247,Albuquerque,2019-04-01,1123.195011,New Mexico
7248,Allentown,2019-04-01,1286.496742,Pennsylvania
7249,Anaheim,2019-04-01,2542.276132,California
7250,Atlanta,2019-04-01,1492.014404,Georgia
7251,Augusta,2019-04-01,1065.753777,Georgia
7252,Austin,2019-04-01,1526.810442,Texas
7253,Bakersfield,2019-04-01,1243.690031,California
7254,Baltimore,2019-04-01,1624.128252,Maryland
7255,Baton Rouge,2019-04-01,1163.85607,Louisiana
7256,Birmingham,2019-04-01,1043.728783,Alabama
7257,Boise City,2019-04-01,1243.994136,Idaho
7258,Boston,2019-04-01,2424.080816,Massachusetts
7259,Boulder,2019-04-01,2010.42434,Colorado
7260,Bradenton,2019-04-01,2009.597023,Florida
7261,Buffalo,2019-04-01,1076.547675,New York
7262,Charleston,2019-04-01,1501.514666,South Carolina
7263,Charlotte,2019-04-01,1442.6342,North Carolina
7264,Chattanooga,2019-04-01,1204.661022,Tennessee
7265,Chicago,2019-04-01,1695.547058,Illinois
7266,Cincinnati,2019-04-01,1217.054301,Ohio
7267,Cleveland,2019-04-01,1097.292211,Ohio
7268,Colorado Springs,2019-04-01,1422.779527,Colorado
7269,Columbia,2019-04-01,1101.082288,South Carolina
7270,Columbus,2019-04-01,1246.683008,Ohio
7271,Dallas,2019-04-01,1515.605234,Texas
7272,Dayton,2019-04-01,965.9296242,Ohio
7273,Daytona Beach,2019-04-01,1367.911916,Florida
7274,Denver,2019-04-01,1719.739048,Colorado
7275,Des Moines,2019-04-01,1105.833366,Iowa
7276,Detroit,2019-04-01,1241.462361,Michigan
7277,Durham,2019-04-01,1377.411628,North Carolina
7278,El Paso,2019-04-01,1086.208365,Texas
7279,Fort Collins,2019-04-01,1523.022753,Colorado
7280,Fort Lauderdale,2019-04-01,1867.048996,Florida
7281,Fort Myers,2019-04-01,1799.41377,Florida
7282,Fort Worth,2019-04-01,1515.605234,Texas
7283,Fresno,2019-04-01,1428.783321,California
7284,Gainesville,2019-04-01,1302.133469,Georgia
7285,Grand Rapids,2019-04-01,1188.401468,Michigan
7286,Greeley,2019-04-01,1530.782035,Colorado
7287,Greensboro,2019-04-01,1145.407863,North Carolina
7288,Greenville,2019-04-01,1254.555899,South Carolina
7289,Harrisburg,2019-04-01,1099.759234,Pennsylvania
7290,Hartford,2019-04-01,1309.056979,Connecticut
7291,Honolulu,2019-04-01,2092.482956,Hawaii
7292,Houston,2019-04-01,1472.588583,Texas
7293,Indianapolis,2019-04-01,1166.239757,Indiana
7294,Jackson,2019-04-01,1212.513387,Mississippi
7295,Jacksonville,2019-04-01,1305.026263,Florida
7296,Jefferson County,2019-04-01,948.070829,Kentucky
7297,Kansas City,2019-04-01,1122.551898,Missouri
7298,Knoxville,2019-04-01,1258.769161,Tennessee
7299,Lakeland,2019-04-01,1340.521214,Florida
7300,Las Vegas,2019-04-01,1354.634897,Nevada
7301,Little Rock,2019-04-01,871.8314376,Arkansas
7302,Long Beach,2019-04-01,2542.276132,California
7303,Los Angeles,2019-04-01,2542.276132,California
7304,Louisville,2019-04-01,948.070829,Kentucky
7305,Madison,2019-04-01,1298.966115,Wisconsin
7306,Melbourne,2019-04-01,1424.45858,Florida
7307,Memphis,2019-04-01,1178.852946,Tennessee
7308,Miami,2019-04-01,1867.048996,Florida
7309,Milwaukee,2019-04-01,1175.521332,Wisconsin
7310,Minneapolis,2019-04-01,1505.5042,Minnesota
7311,Nashville,2019-04-01,1537.684265,Tennessee
7312,New Haven,2019-04-01,1376.551219,Connecticut
7313,New Orleans,2019-04-01,1367.40089,Louisiana
7314,New York,2019-04-01,2762.030074,New York
7315,North Port,2019-04-01,2009.597023,Florida
7316,Ogden,2019-04-01,1235.401299,Utah
7317,Oklahoma City,2019-04-01,1053.689755,Oklahoma
7318,Omaha,2019-04-01,1156.789772,Nebraska
7319,Orlando,2019-04-01,1551.035446,Florida
7320,Philadelphia,2019-04-01,1567.354341,Pennsylvania
7321,Phoenix,2019-04-01,1373.012077,Arizona
7322,Pittsburgh,2019-04-01,1145.465056,Pennsylvania
7323,Port St. Lucie,2019-04-01,1577.026165,Florida
7324,Portland,2019-04-01,1605.598157,Oregon
7325,Providence,2019-04-01,1472.016091,Rhode Island
7326,Provo,2019-04-01,1310.306777,Utah
7327,Raleigh,2019-04-01,1454.570721,North Carolina
7328,Richmond,2019-04-01,1259.481154,Virginia
7329,Riverside,2019-04-01,1969.028564,California
7330,Rochester,2019-04-01,1098.507724,New York
7331,Sacramento,2019-04-01,1771.360775,California
7332,Salem,2019-04-01,1169.936275,North Carolina
7333,Salt Lake City,2019-04-01,1360.7621,Utah
7334,San Antonio,2019-04-01,1284.245257,Texas
7335,San Diego,2019-04-01,2222.321233,California
7336,San Francisco,2019-04-01,3215.629173,California
7337,San Jose,2019-04-01,3136.322495,California
7338,Sarasota,2019-04-01,2009.597023,Florida
7339,Scranton,2019-04-01,858.3785452,Pennsylvania
7340,Seattle,2019-04-01,1923.711358,Washington
7341,Spokane,2019-04-01,1209.533138,Washington
7342,Springfield,2019-04-01,1274.449686,Massachusetts
7343,St. Louis,2019-04-01,1091.59159,Missouri
7344,St. Paul,2019-04-01,1505.5042,Minnesota
7345,Stamford,2019-04-01,2049.003612,Connecticut
7346,Stockton,2019-04-01,1896.62216,California
7347,Syracuse,2019-04-01,1080.618733,New York
7348,Tampa,2019-04-01,1449.489375,Florida
7349,Toledo,2019-04-01,861.0752997,Ohio
7350,Tucson,2019-04-01,1122.715703,Arizona
7351,Tulsa,2019-04-01,1105.706947,Oklahoma
7352,United States,2019-04-01,1699.783758,United States
7353,Ventura,2019-04-01,2609.093667,California
7354,Virginia Beach,2019-04-01,1305.266847,Virginia
7355,Washington,2019-04-01,2083.646963,District of Columbia
7356,Wichita,2019-04-01,807.8156351,Kansas
7357,Winston,2019-04-01,1169.936275,North Carolina
7358,Worcester,2019-04-01,1352.923119,Massachusetts
7359,Youngstown,2019-04-01,698.1398506,Ohio
7360,Akron,2019-05-01,860.4273594,Ohio
7361,Albany,2019-05-01,1295.966375,New York
7362,Albuquerque,2019-05-01,1133.216633,New Mexico
7363,Allentown,2019-05-01,1295.616448,Pennsylvania
7364,Anaheim,2019-05-01,2553.939372,California
7365,Atlanta,2019-05-01,1501.516231,Georgia
7366,Augusta,2019-05-01,1077.832388,Georgia
7367,Austin,2019-05-01,1541.214237,Texas
7368,Bakersfield,2019-05-01,1249.811441,California
7369,Baltimore,2019-05-01,1632.61962,Maryland
7370,Baton Rouge,2019-05-01,1163.6164,Louisiana
7371,Birmingham,2019-05-01,1049.293762,Alabama
7372,Boise City,2019-05-01,1256.541841,Idaho
7373,Boston,2019-05-01,2444.466767,Massachusetts
7374,Boulder,2019-05-01,2030.344394,Colorado
7375,Bradenton,2019-05-01,2006.28823,Florida
7376,Buffalo,2019-05-01,1075.402199,New York
7377,Charleston,2019-05-01,1511.396913,South Carolina
7378,Charlotte,2019-05-01,1457.586191,North Carolina
7379,Chattanooga,2019-05-01,1205.610419,Tennessee
7380,Chicago,2019-05-01,1716.142216,Illinois
7381,Cincinnati,2019-05-01,1225.228376,Ohio
7382,Cleveland,2019-05-01,1100.469639,Ohio
7383,Colorado Springs,2019-05-01,1435.490176,Colorado
7384,Columbia,2019-05-01,1107.841162,South Carolina
7385,Columbus,2019-05-01,1259.26643,Ohio
7386,Dallas,2019-05-01,1526.070002,Texas
7387,Dayton,2019-05-01,972.0342399,Ohio
7388,Daytona Beach,2019-05-01,1371.136272,Florida
7389,Denver,2019-05-01,1735.906907,Colorado
7390,Des Moines,2019-05-01,1113.175371,Iowa
7391,Detroit,2019-05-01,1248.681344,Michigan
7392,Durham,2019-05-01,1392.714725,North Carolina
7393,El Paso,2019-05-01,1090.755659,Texas
7394,Fort Collins,2019-05-01,1545.543289,Colorado
7395,Fort Lauderdale,2019-05-01,1874.414685,Florida
7396,Fort Myers,2019-05-01,1798.717355,Florida
7397,Fort Worth,2019-05-01,1526.070002,Texas
7398,Fresno,2019-05-01,1440.334486,California
7399,Gainesville,2019-05-01,1306.730884,Georgia
7400,Grand Rapids,2019-05-01,1204.035532,Michigan
7401,Greeley,2019-05-01,1534.428248,Colorado
7402,Greensboro,2019-05-01,1156.057852,North Carolina
7403,Greenville,2019-05-01,1268.118283,South Carolina
7404,Harrisburg,2019-05-01,1098.840076,Pennsylvania
7405,Hartford,2019-05-01,1309.149493,Connecticut
7406,Honolulu,2019-05-01,2103.894529,Hawaii
7407,Houston,2019-05-01,1482.714576,Texas
7408,Indianapolis,2019-05-01,1172.159935,Indiana
7409,Jackson,2019-05-01,1220.731936,Mississippi
7410,Jacksonville,2019-05-01,1313.943595,Florida
7411,Jefferson County,2019-05-01,950.5169766,Kentucky
7412,Kansas City,2019-05-01,1127.041574,Missouri
7413,Knoxville,2019-05-01,1269.820342,Tennessee
7414,Lakeland,2019-05-01,1341.402926,Florida
7415,Las Vegas,2019-05-01,1365.935237,Nevada
7416,Little Rock,2019-05-01,874.8091151,Arkansas
7417,Long Beach,2019-05-01,2553.939372,California
7418,Los Angeles,2019-05-01,2553.939372,California
7419,Louisville,2019-05-01,950.5169766,Kentucky
7420,Madison,2019-05-01,1303.895486,Wisconsin
7421,Melbourne,2019-05-01,1430.684812,Florida
7422,Memphis,2019-05-01,1182.635833,Tennessee
7423,Miami,2019-05-01,1874.414685,Florida
7424,Milwaukee,2019-05-01,1179.339275,Wisconsin
7425,Minneapolis,2019-05-01,1515.916701,Minnesota
7426,Nashville,2019-05-01,1555.470148,Tennessee
7427,New Haven,2019-05-01,1373.54374,Connecticut
7428,New Orleans,2019-05-01,1379.830747,Louisiana
7429,New York,2019-05-01,2783.745098,New York
7430,North Port,2019-05-01,2006.28823,Florida
7431,Ogden,2019-05-01,1249.404562,Utah
7432,Oklahoma City,2019-05-01,1075.235511,Oklahoma
7433,Omaha,2019-05-01,1162.133671,Nebraska
7434,Orlando,2019-05-01,1562.542124,Florida
7435,Philadelphia,2019-05-01,1577.655093,Pennsylvania
7436,Phoenix,2019-05-01,1386.060102,Arizona
7437,Pittsburgh,2019-05-01,1147.555319,Pennsylvania
7438,Port St. Lucie,2019-05-01,1583.735603,Florida
7439,Portland,2019-05-01,1623.014347,Oregon
7440,Providence,2019-05-01,1488.047122,Rhode Island
7441,Provo,2019-05-01,1320.199543,Utah
7442,Raleigh,2019-05-01,1468.776156,North Carolina
7443,Richmond,2019-05-01,1269.731559,Virginia
7444,Riverside,2019-05-01,1975.354252,California
7445,Rochester,2019-05-01,1105.575863,New York
7446,Sacramento,2019-05-01,1785.205054,California
7447,Salem,2019-05-01,1182.860353,North Carolina
7448,Salt Lake City,2019-05-01,1374.555515,Utah
7449,San Antonio,2019-05-01,1296.214207,Texas
7450,San Diego,2019-05-01,2239.426041,California
7451,San Francisco,2019-05-01,3238.467558,California
7452,San Jose,2019-05-01,3171.835981,California
7453,Sarasota,2019-05-01,2006.28823,Florida
7454,Scranton,2019-05-01,863.6723235,Pennsylvania
7455,Seattle,2019-05-01,1945.176191,Washington
7456,Spokane,2019-05-01,1219.920385,Washington
7457,Springfield,2019-05-01,1287.038582,Massachusetts
7458,St. Louis,2019-05-01,1098.873269,Missouri
7459,St. Paul,2019-05-01,1515.916701,Minnesota
7460,Stamford,2019-05-01,2071.046119,Connecticut
7461,Stockton,2019-05-01,1914.700304,California
7462,Syracuse,2019-05-01,1084.454443,New York
7463,Tampa,2019-05-01,1457.976607,Florida
7464,Toledo,2019-05-01,858.8753172,Ohio
7465,Tucson,2019-05-01,1131.001392,Arizona
7466,Tulsa,2019-05-01,1107.077648,Oklahoma
7467,United States,2019-05-01,1712.406781,United States
7468,Ventura,2019-05-01,2631.543362,California
7469,Virginia Beach,2019-05-01,1310.577981,Virginia
7470,Washington,2019-05-01,2101.107945,District of Columbia
7471,Wichita,2019-05-01,813.6709074,Kansas
7472,Winston,2019-05-01,1182.860353,North Carolina
7473,Worcester,2019-05-01,1364.364431,Massachusetts
7474,Youngstown,2019-05-01,700.155159,Ohio
7475,Akron,2019-06-01,870.0502832,Ohio
7476,Albany,2019-06-01,1310.58028,New York
7477,Albuquerque,2019-06-01,1143.014707,New Mexico
7478,Allentown,2019-06-01,1311.969963,Pennsylvania
7479,Anaheim,2019-06-01,2566.795163,California
7480,Atlanta,2019-06-01,1511.578176,Georgia
7481,Augusta,2019-06-01,1082.254702,Georgia
7482,Austin,2019-06-01,1550.174403,Texas
7483,Bakersfield,2019-06-01,1259.228431,California
7484,Baltimore,2019-06-01,1639.318292,Maryland
7485,Baton Rouge,2019-06-01,1158.389359,Louisiana
7486,Birmingham,2019-06-01,1054.356511,Alabama
7487,Boise City,2019-06-01,1271.180171,Idaho
7488,Boston,2019-06-01,2454.853352,Massachusetts
7489,Boulder,2019-06-01,2034.221216,Colorado
7490,Bradenton,2019-06-01,1996.015273,Florida
7491,Buffalo,2019-06-01,1071.666792,New York
7492,Charleston,2019-06-01,1521.725482,South Carolina
7493,Charlotte,2019-06-01,1468.791209,North Carolina
7494,Chattanooga,2019-06-01,1220.464211,Tennessee
7495,Chicago,2019-06-01,1728.861813,Illinois
7496,Cincinnati,2019-06-01,1232.201587,Ohio
7497,Cleveland,2019-06-01,1111.590969,Ohio
7498,Colorado Springs,2019-06-01,1443.492625,Colorado
7499,Columbia,2019-06-01,1113.31854,South Carolina
7500,Columbus,2019-06-01,1262.711313,Ohio
7501,Dallas,2019-06-01,1536.936311,Texas
7502,Dayton,2019-06-01,975.1831427,Ohio
7503,Daytona Beach,2019-06-01,1373.094438,Florida
7504,Denver,2019-06-01,1750.811098,Colorado
7505,Des Moines,2019-06-01,1123.562383,Iowa
7506,Detroit,2019-06-01,1257.152669,Michigan
7507,Durham,2019-06-01,1398.870522,North Carolina
7508,El Paso,2019-06-01,1095.595149,Texas
7509,Fort Collins,2019-06-01,1536.046291,Colorado
7510,Fort Lauderdale,2019-06-01,1876.286795,Florida
7511,Fort Myers,2019-06-01,1798.50122,Florida
7512,Fort Worth,2019-06-01,1536.936311,Texas
7513,Fresno,2019-06-01,1447.432446,California
7514,Gainesville,2019-06-01,1306.684335,Georgia
7515,Grand Rapids,2019-06-01,1213.145839,Michigan
7516,Greeley,2019-06-01,1537.64777,Colorado
7517,Greensboro,2019-06-01,1156.650608,North Carolina
7518,Greenville,2019-06-01,1271.343661,South Carolina
7519,Harrisburg,2019-06-01,1103.964078,Pennsylvania
7520,Hartford,2019-06-01,1324.886786,Connecticut
7521,Honolulu,2019-06-01,2113.494565,Hawaii
7522,Houston,2019-06-01,1487.237388,Texas
7523,Indianapolis,2019-06-01,1178.70975,Indiana
7524,Jackson,2019-06-01,1221.573754,Mississippi
7525,Jacksonville,2019-06-01,1320.279694,Florida
7526,Jefferson County,2019-06-01,950.1776025,Kentucky
7527,Kansas City,2019-06-01,1134.913627,Missouri
7528,Knoxville,2019-06-01,1267.807924,Tennessee
7529,Lakeland,2019-06-01,1353.617778,Florida
7530,Las Vegas,2019-06-01,1375.583039,Nevada
7531,Little Rock,2019-06-01,877.3694858,Arkansas
7532,Long Beach,2019-06-01,2566.795163,California
7533,Los Angeles,2019-06-01,2566.795163,California
7534,Louisville,2019-06-01,950.1776025,Kentucky
7535,Madison,2019-06-01,1307.951038,Wisconsin
7536,Melbourne,2019-06-01,1435.744828,Florida
7537,Memphis,2019-06-01,1188.493339,Tennessee
7538,Miami,2019-06-01,1876.286795,Florida
7539,Milwaukee,2019-06-01,1184.427307,Wisconsin
7540,Minneapolis,2019-06-01,1525.328155,Minnesota
7541,Nashville,2019-06-01,1571.12161,Tennessee
7542,New Haven,2019-06-01,1374.093561,Connecticut
7543,New Orleans,2019-06-01,1379.798755,Louisiana
7544,New York,2019-06-01,2796.437474,New York
7545,North Port,2019-06-01,1996.015273,Florida
7546,Ogden,2019-06-01,1264.888259,Utah
7547,Oklahoma City,2019-06-01,1077.092971,Oklahoma
7548,Omaha,2019-06-01,1167.282711,Nebraska
7549,Orlando,2019-06-01,1571.722422,Florida
7550,Philadelphia,2019-06-01,1583.169579,Pennsylvania
7551,Phoenix,2019-06-01,1397.792885,Arizona
7552,Pittsburgh,2019-06-01,1153.158476,Pennsylvania
7553,Port St. Lucie,2019-06-01,1583.498088,Florida
7554,Portland,2019-06-01,1636.082741,Oregon
7555,Providence,2019-06-01,1492.694557,Rhode Island
7556,Provo,2019-06-01,1336.212398,Utah
7557,Raleigh,2019-06-01,1485.881844,North Carolina
7558,Richmond,2019-06-01,1270.453371,Virginia
7559,Riverside,2019-06-01,1981.286438,California
7560,Rochester,2019-06-01,1112.663323,New York
7561,Sacramento,2019-06-01,1797.634002,California
7562,Salem,2019-06-01,1189.418579,North Carolina
7563,Salt Lake City,2019-06-01,1378.260867,Utah
7564,San Antonio,2019-06-01,1304.229382,Texas
7565,San Diego,2019-06-01,2248.828257,California
7566,San Francisco,2019-06-01,3265.558777,California
7567,San Jose,2019-06-01,3200.290967,California
7568,Sarasota,2019-06-01,1996.015273,Florida
7569,Scranton,2019-06-01,870.9073514,Pennsylvania
7570,Seattle,2019-06-01,1963.888433,Washington
7571,Spokane,2019-06-01,1236.043857,Washington
7572,Springfield,2019-06-01,1295.209986,Massachusetts
7573,St. Louis,2019-06-01,1102.80526,Missouri
7574,St. Paul,2019-06-01,1525.328155,Minnesota
7575,Stamford,2019-06-01,2085.215446,Connecticut
7576,Stockton,2019-06-01,1936.111168,California
7577,Syracuse,2019-06-01,1091.990199,New York
7578,Tampa,2019-06-01,1466.649496,Florida
7579,Toledo,2019-06-01,852.5938798,Ohio
7580,Tucson,2019-06-01,1138.483401,Arizona
7581,Tulsa,2019-06-01,1116.096841,Oklahoma
7582,United States,2019-06-01,1722.491755,United States
7583,Ventura,2019-06-01,2634.935292,California
7584,Virginia Beach,2019-06-01,1316.773029,Virginia
7585,Washington,2019-06-01,2112.207624,District of Columbia
7586,Wichita,2019-06-01,815.3459431,Kansas
7587,Winston,2019-06-01,1189.418579,North Carolina
7588,Worcester,2019-06-01,1363.584994,Massachusetts
7589,Youngstown,2019-06-01,689.0305129,Ohio
7590,Akron,2019-07-01,866.5663598,Ohio
7591,Albany,2019-07-01,1320.178268,New York
7592,Albuquerque,2019-07-01,1147.898498,New Mexico
7593,Allentown,2019-07-01,1314.406708,Pennsylvania
7594,Anaheim,2019-07-01,2573.335689,California
7595,Atlanta,2019-07-01,1520.873949,Georgia
7596,Augusta,2019-07-01,1083.352884,Georgia
7597,Austin,2019-07-01,1557.691938,Texas
7598,Bakersfield,2019-07-01,1262.016173,California
7599,Baltimore,2019-07-01,1643.420506,Maryland
7600,Baton Rouge,2019-07-01,1154.466037,Louisiana
7601,Birmingham,2019-07-01,1054.198824,Alabama
7602,Boise City,2019-07-01,1282.31683,Idaho
7603,Boston,2019-07-01,2448.529408,Massachusetts
