,date,price,city,state
4530,2017-04-01,1257.0,Hartford,Connecticut
4531,2017-04-01,2035.0,Honolulu,Hawaii
4532,2017-04-01,1402.0,Houston,Texas
4533,2017-04-01,1086.0,Indianapolis,Indiana
4534,2017-04-01,1195.0,Jackson,Mississippi
4535,2017-04-01,1196.0,Jacksonville,Florida
4536,2017-04-01,897.0,Jefferson County,Kentucky
4537,2017-04-01,1061.0,Kansas City,Missouri
4538,2017-04-01,1151.0,Knoxville,Tennessee
4539,2017-04-01,1197.0,Lakeland,Florida
4540,2017-04-01,1192.0,Las Vegas,Nevada
4541,2017-04-01,844.0,Little Rock,Arkansas
4542,2017-04-01,2340.0,Long Beach,California
4543,2017-04-01,2340.0,Los Angeles,California
4544,2017-04-01,897.0,Louisville,Kentucky
4545,2017-04-01,1244.0,Madison,Wisconsin
4546,2017-04-01,1260.0,Melbourne,Florida
4547,2017-04-01,1111.0,Memphis,Tennessee
4548,2017-04-01,1779.0,Miami,Florida
4549,2017-04-01,1127.0,Milwaukee,Wisconsin
4550,2017-04-01,1392.0,Minneapolis,Minnesota
4551,2017-04-01,1443.0,Nashville,Tennessee
4552,2017-04-01,1303.0,New Haven,Connecticut
4553,2017-04-01,1331.0,New Orleans,Louisiana
4554,2017-04-01,2639.0,New York,New York
4555,2017-04-01,1894.0,North Port,Florida
4556,2017-04-01,1106.0,Ogden,Utah
4557,2017-04-01,1006.0,Oklahoma City,Oklahoma
4558,2017-04-01,1091.0,Omaha,Nebraska
4559,2017-04-01,1392.0,Orlando,Florida
4560,2017-04-01,1481.0,Philadelphia,Pennsylvania
4561,2017-04-01,1206.0,Phoenix,Arizona
4562,2017-04-01,1085.0,Pittsburgh,Pennsylvania
4563,2017-04-01,1426.0,Port St. Lucie,Florida
4564,2017-04-01,1517.0,Portland,Oregon
4565,2017-04-01,1367.0,Providence,Rhode Island
4566,2017-04-01,1194.0,Provo,Utah
4567,2017-04-01,1359.0,Raleigh,North Carolina
4568,2017-04-01,1165.0,Richmond,Virginia
4569,2017-04-01,1781.0,Riverside,California
4570,2017-04-01,1044.0,Rochester,New York
4571,2017-04-01,1582.0,Sacramento,California
4572,2017-04-01,1080.0,Salem,North Carolina
4573,2017-04-01,1232.0,Salt Lake City,Utah
4574,2017-04-01,1216.0,San Antonio,Texas
4575,2017-04-01,2049.0,San Diego,California
4576,2017-04-01,2992.0,San Francisco,California
4577,2017-04-01,2891.0,San Jose,California
4578,2017-04-01,1894.0,Sarasota,Florida
4579,2017-04-01,815.0,Scranton,Pennsylvania
4580,2017-04-01,1773.0,Seattle,Washington
4581,2017-04-01,1061.0,Spokane,Washington
4582,2017-04-01,1204.0,Springfield,Massachusetts
4583,2017-04-01,1046.0,St. Louis,Missouri
4584,2017-04-01,1392.0,St. Paul,Minnesota
4585,2017-04-01,1982.0,Stamford,Connecticut
4586,2017-04-01,1700.0,Stockton,California
4587,2017-04-01,1041.0,Syracuse,New York
4588,2017-04-01,1327.0,Tampa,Florida
4589,2017-04-01,815.0,Toledo,Ohio
4590,2017-04-01,1014.0,Tucson,Arizona
4591,2017-04-01,1066.0,Tulsa,Oklahoma
4592,2017-04-01,1583.0,United States,United States
4593,2017-04-01,2437.0,Ventura,California
4594,2017-04-01,1254.0,Virginia Beach,Virginia
4595,2017-04-01,1994.0,Washington,District of Columbia
4596,2017-04-01,792.0,Wichita,Kansas
4597,2017-04-01,1080.0,Winston,North Carolina
4598,2017-04-01,1216.0,Worcester,Massachusetts
4599,2017-04-01,664.0,Youngstown,Ohio
4600,2017-05-01,838.0,Akron,Ohio
4601,2017-05-01,1252.0,Albany,New York
4602,2017-05-01,1060.0,Albuquerque,New Mexico
4603,2017-05-01,1235.0,Allentown,Pennsylvania
4604,2017-05-01,2354.0,Anaheim,California
4605,2017-05-01,1347.0,Atlanta,Georgia
4606,2017-05-01,1023.0,Augusta,Georgia
4607,2017-05-01,1440.0,Austin,Texas
4608,2017-05-01,1149.0,Bakersfield,California
4609,2017-05-01,1587.0,Baltimore,Maryland
4610,2017-05-01,1175.0,Baton Rouge,Louisiana
4611,2017-05-01,979.0,Birmingham,Alabama
4612,2017-05-01,1089.0,Boise City,Idaho
4613,2017-05-01,2284.0,Boston,Massachusetts
4614,2017-05-01,1898.0,Boulder,Colorado
4615,2017-05-01,1871.0,Bradenton,Florida
4616,2017-05-01,998.0,Buffalo,New York
4617,2017-05-01,1436.0,Charleston,South Carolina
4618,2017-05-01,1333.0,Charlotte,North Carolina
4619,2017-05-01,1095.0,Chattanooga,Tennessee
4620,2017-05-01,1638.0,Chicago,Illinois
4621,2017-05-01,1125.0,Cincinnati,Ohio
4622,2017-05-01,1048.0,Cleveland,Ohio
4623,2017-05-01,1297.0,Colorado Springs,Colorado
4624,2017-05-01,1036.0,Columbia,South Carolina
4625,2017-05-01,1164.0,Columbus,Ohio
4626,2017-05-01,1426.0,Dallas,Texas
4627,2017-05-01,902.0,Dayton,Ohio
4628,2017-05-01,1237.0,Daytona Beach,Florida
4629,2017-05-01,1612.0,Denver,Colorado
4630,2017-05-01,1098.0,Des Moines,Iowa
4631,2017-05-01,1169.0,Detroit,Michigan
4632,2017-05-01,1290.0,Durham,North Carolina
4633,2017-05-01,1058.0,El Paso,Texas
4634,2017-05-01,1442.0,Fort Collins,Colorado
4635,2017-05-01,1778.0,Fort Lauderdale,Florida
4636,2017-05-01,1683.0,Fort Myers,Florida
4637,2017-05-01,1426.0,Fort Worth,Texas
4638,2017-05-01,1293.0,Fresno,California
4639,2017-05-01,1170.0,Gainesville,Georgia
4640,2017-05-01,1104.0,Grand Rapids,Michigan
4641,2017-05-01,1411.0,Greeley,Colorado
4642,2017-05-01,1074.0,Greensboro,North Carolina
4643,2017-05-01,1175.0,Greenville,South Carolina
4644,2017-05-01,1034.0,Harrisburg,Pennsylvania
4645,2017-05-01,1264.0,Hartford,Connecticut
4646,2017-05-01,2038.0,Honolulu,Hawaii
4647,2017-05-01,1408.0,Houston,Texas
4648,2017-05-01,1091.0,Indianapolis,Indiana
4649,2017-05-01,1201.0,Jackson,Mississippi
4650,2017-05-01,1203.0,Jacksonville,Florida
4651,2017-05-01,897.0,Jefferson County,Kentucky
4652,2017-05-01,1067.0,Kansas City,Missouri
4653,2017-05-01,1157.0,Knoxville,Tennessee
4654,2017-05-01,1206.0,Lakeland,Florida
4655,2017-05-01,1203.0,Las Vegas,Nevada
4656,2017-05-01,845.0,Little Rock,Arkansas
4657,2017-05-01,2354.0,Long Beach,California
4658,2017-05-01,2354.0,Los Angeles,California
4659,2017-05-01,897.0,Louisville,Kentucky
4660,2017-05-01,1244.0,Madison,Wisconsin
4661,2017-05-01,1265.0,Melbourne,Florida
4662,2017-05-01,1115.0,Memphis,Tennessee
4663,2017-05-01,1778.0,Miami,Florida
4664,2017-05-01,1135.0,Milwaukee,Wisconsin
4665,2017-05-01,1396.0,Minneapolis,Minnesota
4666,2017-05-01,1459.0,Nashville,Tennessee
4667,2017-05-01,1309.0,New Haven,Connecticut
4668,2017-05-01,1333.0,New Orleans,Louisiana
4669,2017-05-01,2654.0,New York,New York
4670,2017-05-01,1871.0,North Port,Florida
4671,2017-05-01,1106.0,Ogden,Utah
4672,2017-05-01,1013.0,Oklahoma City,Oklahoma
4673,2017-05-01,1099.0,Omaha,Nebraska
4674,2017-05-01,1406.0,Orlando,Florida
4675,2017-05-01,1486.0,Philadelphia,Pennsylvania
4676,2017-05-01,1213.0,Phoenix,Arizona
4677,2017-05-01,1089.0,Pittsburgh,Pennsylvania
4678,2017-05-01,1437.0,Port St. Lucie,Florida
4679,2017-05-01,1530.0,Portland,Oregon
4680,2017-05-01,1380.0,Providence,Rhode Island
4681,2017-05-01,1218.0,Provo,Utah
4682,2017-05-01,1372.0,Raleigh,North Carolina
4683,2017-05-01,1179.0,Richmond,Virginia
4684,2017-05-01,1785.0,Riverside,California
4685,2017-05-01,1051.0,Rochester,New York
4686,2017-05-01,1600.0,Sacramento,California
4687,2017-05-01,1096.0,Salem,North Carolina
4688,2017-05-01,1244.0,Salt Lake City,Utah
4689,2017-05-01,1220.0,San Antonio,Texas
4690,2017-05-01,2067.0,San Diego,California
4691,2017-05-01,3003.0,San Francisco,California
4692,2017-05-01,2920.0,San Jose,California
4693,2017-05-01,1871.0,Sarasota,Florida
4694,2017-05-01,806.0,Scranton,Pennsylvania
4695,2017-05-01,1797.0,Seattle,Washington
4696,2017-05-01,1078.0,Spokane,Washington
4697,2017-05-01,1221.0,Springfield,Massachusetts
4698,2017-05-01,1047.0,St. Louis,Missouri
4699,2017-05-01,1396.0,St. Paul,Minnesota
4700,2017-05-01,1997.0,Stamford,Connecticut
4701,2017-05-01,1720.0,Stockton,California
4702,2017-05-01,1032.0,Syracuse,New York
4703,2017-05-01,1333.0,Tampa,Florida
4704,2017-05-01,817.0,Toledo,Ohio
4705,2017-05-01,1019.0,Tucson,Arizona
4706,2017-05-01,1070.0,Tulsa,Oklahoma
4707,2017-05-01,1592.0,United States,United States
4708,2017-05-01,2445.0,Ventura,California
4709,2017-05-01,1256.0,Virginia Beach,Virginia
4710,2017-05-01,2006.0,Washington,District of Columbia
4711,2017-05-01,791.0,Wichita,Kansas
4712,2017-05-01,1096.0,Winston,North Carolina
4713,2017-05-01,1227.0,Worcester,Massachusetts
4714,2017-05-01,665.0,Youngstown,Ohio
4715,2017-06-01,839.0,Akron,Ohio
4716,2017-06-01,1248.0,Albany,New York
4717,2017-06-01,1071.0,Albuquerque,New Mexico
4718,2017-06-01,1227.0,Allentown,Pennsylvania
4719,2017-06-01,2363.0,Anaheim,California
4720,2017-06-01,1359.0,Atlanta,Georgia
4721,2017-06-01,1021.0,Augusta,Georgia
4722,2017-06-01,1448.0,Austin,Texas
4723,2017-06-01,1153.0,Bakersfield,California
4724,2017-06-01,1590.0,Baltimore,Maryland
4725,2017-06-01,1171.0,Baton Rouge,Louisiana
4726,2017-06-01,984.0,Birmingham,Alabama
4727,2017-06-01,1100.0,Boise City,Idaho
4728,2017-06-01,2296.0,Boston,Massachusetts
4729,2017-06-01,1897.0,Boulder,Colorado
4730,2017-06-01,1863.0,Bradenton,Florida
4731,2017-06-01,1007.0,Buffalo,New York
4732,2017-06-01,1436.0,Charleston,South Carolina
4733,2017-06-01,1344.0,Charlotte,North Carolina
4734,2017-06-01,1106.0,Chattanooga,Tennessee
4735,2017-06-01,1646.0,Chicago,Illinois
4736,2017-06-01,1130.0,Cincinnati,Ohio
4737,2017-06-01,1052.0,Cleveland,Ohio
4738,2017-06-01,1310.0,Colorado Springs,Colorado
4739,2017-06-01,1032.0,Columbia,South Carolina
4740,2017-06-01,1169.0,Columbus,Ohio
4741,2017-06-01,1436.0,Dallas,Texas
4742,2017-06-01,907.0,Dayton,Ohio
4743,2017-06-01,1242.0,Daytona Beach,Florida
4744,2017-06-01,1624.0,Denver,Colorado
4745,2017-06-01,1098.0,Des Moines,Iowa
4746,2017-06-01,1179.0,Detroit,Michigan
4747,2017-06-01,1290.0,Durham,North Carolina
4748,2017-06-01,1060.0,El Paso,Texas
4749,2017-06-01,1435.0,Fort Collins,Colorado
4750,2017-06-01,1779.0,Fort Lauderdale,Florida
4751,2017-06-01,1677.0,Fort Myers,Florida
4752,2017-06-01,1436.0,Fort Worth,Texas
4753,2017-06-01,1297.0,Fresno,California
4754,2017-06-01,1176.0,Gainesville,Georgia
4755,2017-06-01,1113.0,Grand Rapids,Michigan
4756,2017-06-01,1412.0,Greeley,Colorado
4757,2017-06-01,1082.0,Greensboro,North Carolina
4758,2017-06-01,1182.0,Greenville,South Carolina
4759,2017-06-01,1034.0,Harrisburg,Pennsylvania
4760,2017-06-01,1269.0,Hartford,Connecticut
4761,2017-06-01,2037.0,Honolulu,Hawaii
4762,2017-06-01,1411.0,Houston,Texas
4763,2017-06-01,1098.0,Indianapolis,Indiana
4764,2017-06-01,1199.0,Jackson,Mississippi
4765,2017-06-01,1213.0,Jacksonville,Florida
4766,2017-06-01,908.0,Jefferson County,Kentucky
4767,2017-06-01,1067.0,Kansas City,Missouri
4768,2017-06-01,1161.0,Knoxville,Tennessee
4769,2017-06-01,1219.0,Lakeland,Florida
4770,2017-06-01,1209.0,Las Vegas,Nevada
4771,2017-06-01,845.0,Little Rock,Arkansas
4772,2017-06-01,2363.0,Long Beach,California
4773,2017-06-01,2363.0,Los Angeles,California
4774,2017-06-01,908.0,Louisville,Kentucky
4775,2017-06-01,1246.0,Madison,Wisconsin
4776,2017-06-01,1277.0,Melbourne,Florida
4777,2017-06-01,1118.0,Memphis,Tennessee
4778,2017-06-01,1779.0,Miami,Florida
4779,2017-06-01,1139.0,Milwaukee,Wisconsin
4780,2017-06-01,1405.0,Minneapolis,Minnesota
4781,2017-06-01,1460.0,Nashville,Tennessee
4782,2017-06-01,1307.0,New Haven,Connecticut
4783,2017-06-01,1335.0,New Orleans,Louisiana
4784,2017-06-01,2663.0,New York,New York
4785,2017-06-01,1863.0,North Port,Florida
4786,2017-06-01,1130.0,Ogden,Utah
4787,2017-06-01,1016.0,Oklahoma City,Oklahoma
4788,2017-06-01,1110.0,Omaha,Nebraska
4789,2017-06-01,1417.0,Orlando,Florida
4790,2017-06-01,1490.0,Philadelphia,Pennsylvania
4791,2017-06-01,1220.0,Phoenix,Arizona
4792,2017-06-01,1091.0,Pittsburgh,Pennsylvania
4793,2017-06-01,1441.0,Port St. Lucie,Florida
4794,2017-06-01,1540.0,Portland,Oregon
4795,2017-06-01,1386.0,Providence,Rhode Island
4796,2017-06-01,1222.0,Provo,Utah
4797,2017-06-01,1384.0,Raleigh,North Carolina
4798,2017-06-01,1185.0,Richmond,Virginia
4799,2017-06-01,1796.0,Riverside,California
4800,2017-06-01,1049.0,Rochester,New York
4801,2017-06-01,1621.0,Sacramento,California
4802,2017-06-01,1098.0,Salem,North Carolina
4803,2017-06-01,1255.0,Salt Lake City,Utah
4804,2017-06-01,1226.0,San Antonio,Texas
4805,2017-06-01,2083.0,San Diego,California
4806,2017-06-01,3038.0,San Francisco,California
4807,2017-06-01,2951.0,San Jose,California
4808,2017-06-01,1863.0,Sarasota,Florida
4809,2017-06-01,810.0,Scranton,Pennsylvania
4810,2017-06-01,1817.0,Seattle,Washington
4811,2017-06-01,1101.0,Spokane,Washington
4812,2017-06-01,1215.0,Springfield,Massachusetts
4813,2017-06-01,1048.0,St. Louis,Missouri
4814,2017-06-01,1405.0,St. Paul,Minnesota
4815,2017-06-01,1988.0,Stamford,Connecticut
4816,2017-06-01,1742.0,Stockton,California
4817,2017-06-01,1032.0,Syracuse,New York
4818,2017-06-01,1339.0,Tampa,Florida
4819,2017-06-01,809.0,Toledo,Ohio
4820,2017-06-01,1019.0,Tucson,Arizona
4821,2017-06-01,1078.0,Tulsa,Oklahoma
4822,2017-06-01,1599.0,United States,United States
4823,2017-06-01,2453.0,Ventura,California
4824,2017-06-01,1260.0,Virginia Beach,Virginia
4825,2017-06-01,2012.0,Washington,District of Columbia
4826,2017-06-01,796.0,Wichita,Kansas
4827,2017-06-01,1098.0,Winston,North Carolina
4828,2017-06-01,1237.0,Worcester,Massachusetts
4829,2017-06-01,666.0,Youngstown,Ohio
4830,2017-07-01,834.0,Akron,Ohio
4831,2017-07-01,1242.0,Albany,New York
4832,2017-07-01,1073.0,Albuquerque,New Mexico
4833,2017-07-01,1233.0,Allentown,Pennsylvania
4834,2017-07-01,2376.0,Anaheim,California
4835,2017-07-01,1368.0,Atlanta,Georgia
4836,2017-07-01,1018.0,Augusta,Georgia
4837,2017-07-01,1449.0,Austin,Texas
4838,2017-07-01,1155.0,Bakersfield,California
4839,2017-07-01,1590.0,Baltimore,Maryland
4840,2017-07-01,1153.0,Baton Rouge,Louisiana
4841,2017-07-01,987.0,Birmingham,Alabama
4842,2017-07-01,1110.0,Boise City,Idaho
4843,2017-07-01,2304.0,Boston,Massachusetts
4844,2017-07-01,1902.0,Boulder,Colorado
4845,2017-07-01,1863.0,Bradenton,Florida
4846,2017-07-01,1013.0,Buffalo,New York
4847,2017-07-01,1445.0,Charleston,South Carolina
4848,2017-07-01,1349.0,Charlotte,North Carolina
4849,2017-07-01,1118.0,Chattanooga,Tennessee
4850,2017-07-01,1651.0,Chicago,Illinois
4851,2017-07-01,1130.0,Cincinnati,Ohio
4852,2017-07-01,1056.0,Cleveland,Ohio
4853,2017-07-01,1315.0,Colorado Springs,Colorado
4854,2017-07-01,1043.0,Columbia,South Carolina
4855,2017-07-01,1169.0,Columbus,Ohio
4856,2017-07-01,1442.0,Dallas,Texas
4857,2017-07-01,913.0,Dayton,Ohio
4858,2017-07-01,1253.0,Daytona Beach,Florida
4859,2017-07-01,1630.0,Denver,Colorado
4860,2017-07-01,1098.0,Des Moines,Iowa
4861,2017-07-01,1184.0,Detroit,Michigan
4862,2017-07-01,1292.0,Durham,North Carolina
4863,2017-07-01,1059.0,El Paso,Texas
4864,2017-07-01,1437.0,Fort Collins,Colorado
4865,2017-07-01,1786.0,Fort Lauderdale,Florida
4866,2017-07-01,1690.0,Fort Myers,Florida
4867,2017-07-01,1442.0,Fort Worth,Texas
4868,2017-07-01,1307.0,Fresno,California
4869,2017-07-01,1203.0,Gainesville,Georgia
4870,2017-07-01,1118.0,Grand Rapids,Michigan
4871,2017-07-01,1416.0,Greeley,Colorado
4872,2017-07-01,1087.0,Greensboro,North Carolina
4873,2017-07-01,1187.0,Greenville,South Carolina
4874,2017-07-01,1036.0,Harrisburg,Pennsylvania
4875,2017-07-01,1271.0,Hartford,Connecticut
4876,2017-07-01,2034.0,Honolulu,Hawaii
4877,2017-07-01,1408.0,Houston,Texas
4878,2017-07-01,1100.0,Indianapolis,Indiana
4879,2017-07-01,1198.0,Jackson,Mississippi
4880,2017-07-01,1220.0,Jacksonville,Florida
4881,2017-07-01,910.0,Jefferson County,Kentucky
4882,2017-07-01,1074.0,Kansas City,Missouri
4883,2017-07-01,1176.0,Knoxville,Tennessee
4884,2017-07-01,1222.0,Lakeland,Florida
4885,2017-07-01,1216.0,Las Vegas,Nevada
4886,2017-07-01,847.0,Little Rock,Arkansas
4887,2017-07-01,2376.0,Long Beach,California
4888,2017-07-01,2376.0,Los Angeles,California
4889,2017-07-01,910.0,Louisville,Kentucky
4890,2017-07-01,1248.0,Madison,Wisconsin
4891,2017-07-01,1289.0,Melbourne,Florida
4892,2017-07-01,1120.0,Memphis,Tennessee
4893,2017-07-01,1786.0,Miami,Florida
4894,2017-07-01,1138.0,Milwaukee,Wisconsin
4895,2017-07-01,1409.0,Minneapolis,Minnesota
4896,2017-07-01,1468.0,Nashville,Tennessee
4897,2017-07-01,1309.0,New Haven,Connecticut
4898,2017-07-01,1337.0,New Orleans,Louisiana
4899,2017-07-01,2671.0,New York,New York
4900,2017-07-01,1863.0,North Port,Florida
4901,2017-07-01,1134.0,Ogden,Utah
4902,2017-07-01,1020.0,Oklahoma City,Oklahoma
4903,2017-07-01,1109.0,Omaha,Nebraska
4904,2017-07-01,1426.0,Orlando,Florida
4905,2017-07-01,1491.0,Philadelphia,Pennsylvania
4906,2017-07-01,1226.0,Phoenix,Arizona
4907,2017-07-01,1093.0,Pittsburgh,Pennsylvania
4908,2017-07-01,1453.0,Port St. Lucie,Florida
4909,2017-07-01,1545.0,Portland,Oregon
4910,2017-07-01,1383.0,Providence,Rhode Island
4911,2017-07-01,1227.0,Provo,Utah
4912,2017-07-01,1387.0,Raleigh,North Carolina
4913,2017-07-01,1190.0,Richmond,Virginia
4914,2017-07-01,1805.0,Riverside,California
4915,2017-07-01,1054.0,Rochester,New York
4916,2017-07-01,1627.0,Sacramento,California
4917,2017-07-01,1103.0,Salem,North Carolina
4918,2017-07-01,1252.0,Salt Lake City,Utah
4919,2017-07-01,1227.0,San Antonio,Texas
4920,2017-07-01,2096.0,San Diego,California
4921,2017-07-01,3061.0,San Francisco,California
4922,2017-07-01,2956.0,San Jose,California
4923,2017-07-01,1863.0,Sarasota,Florida
4924,2017-07-01,811.0,Scranton,Pennsylvania
4925,2017-07-01,1831.0,Seattle,Washington
4926,2017-07-01,1104.0,Spokane,Washington
4927,2017-07-01,1217.0,Springfield,Massachusetts
4928,2017-07-01,1050.0,St. Louis,Missouri
4929,2017-07-01,1409.0,St. Paul,Minnesota
4930,2017-07-01,1989.0,Stamford,Connecticut
4931,2017-07-01,1753.0,Stockton,California
4932,2017-07-01,1030.0,Syracuse,New York
4933,2017-07-01,1346.0,Tampa,Florida
4934,2017-07-01,815.0,Toledo,Ohio
4935,2017-07-01,1022.0,Tucson,Arizona
4936,2017-07-01,1077.0,Tulsa,Oklahoma
4937,2017-07-01,1605.0,United States,United States
4938,2017-07-01,2450.0,Ventura,California
4939,2017-07-01,1262.0,Virginia Beach,Virginia
4940,2017-07-01,2017.0,Washington,District of Columbia
4941,2017-07-01,797.0,Wichita,Kansas
4942,2017-07-01,1103.0,Winston,North Carolina
4943,2017-07-01,1231.0,Worcester,Massachusetts
4944,2017-07-01,669.0,Youngstown,Ohio
4945,2017-08-01,830.0,Akron,Ohio
4946,2017-08-01,1247.0,Albany,New York
4947,2017-08-01,1077.0,Albuquerque,New Mexico
4948,2017-08-01,1234.0,Allentown,Pennsylvania
4949,2017-08-01,2385.0,Anaheim,California
4950,2017-08-01,1372.0,Atlanta,Georgia
4951,2017-08-01,1018.0,Augusta,Georgia
4952,2017-08-01,1439.0,Austin,Texas
4953,2017-08-01,1162.0,Bakersfield,California
4954,2017-08-01,1588.0,Baltimore,Maryland
4955,2017-08-01,1151.0,Baton Rouge,Louisiana
4956,2017-08-01,986.0,Birmingham,Alabama
4957,2017-08-01,1115.0,Boise City,Idaho
4958,2017-08-01,2295.0,Boston,Massachusetts
4959,2017-08-01,1902.0,Boulder,Colorado
4960,2017-08-01,1872.0,Bradenton,Florida
4961,2017-08-01,1011.0,Buffalo,New York
4962,2017-08-01,1445.0,Charleston,South Carolina
4963,2017-08-01,1350.0,Charlotte,North Carolina
4964,2017-08-01,1119.0,Chattanooga,Tennessee
4965,2017-08-01,1645.0,Chicago,Illinois
4966,2017-08-01,1126.0,Cincinnati,Ohio
4967,2017-08-01,1052.0,Cleveland,Ohio
4968,2017-08-01,1320.0,Colorado Springs,Colorado
4969,2017-08-01,1036.0,Columbia,South Carolina
4970,2017-08-01,1168.0,Columbus,Ohio
4971,2017-08-01,1442.0,Dallas,Texas
4972,2017-08-01,912.0,Dayton,Ohio
4973,2017-08-01,1265.0,Daytona Beach,Florida
4974,2017-08-01,1631.0,Denver,Colorado
4975,2017-08-01,1097.0,Des Moines,Iowa
4976,2017-08-01,1184.0,Detroit,Michigan
4977,2017-08-01,1299.0,Durham,North Carolina
4978,2017-08-01,1061.0,El Paso,Texas
4979,2017-08-01,1434.0,Fort Collins,Colorado
4980,2017-08-01,1790.0,Fort Lauderdale,Florida
4981,2017-08-01,1685.0,Fort Myers,Florida
4982,2017-08-01,1442.0,Fort Worth,Texas
4983,2017-08-01,1314.0,Fresno,California
4984,2017-08-01,1217.0,Gainesville,Georgia
4985,2017-08-01,1112.0,Grand Rapids,Michigan
4986,2017-08-01,1425.0,Greeley,Colorado
4987,2017-08-01,1085.0,Greensboro,North Carolina
4988,2017-08-01,1189.0,Greenville,South Carolina
4989,2017-08-01,1040.0,Harrisburg,Pennsylvania
4990,2017-08-01,1269.0,Hartford,Connecticut
4991,2017-08-01,2043.0,Honolulu,Hawaii
4992,2017-08-01,1407.0,Houston,Texas
4993,2017-08-01,1104.0,Indianapolis,Indiana
4994,2017-08-01,1208.0,Jackson,Mississippi
4995,2017-08-01,1224.0,Jacksonville,Florida
4996,2017-08-01,907.0,Jefferson County,Kentucky
4997,2017-08-01,1079.0,Kansas City,Missouri
4998,2017-08-01,1154.0,Knoxville,Tennessee
4999,2017-08-01,1227.0,Lakeland,Florida
5000,2017-08-01,1222.0,Las Vegas,Nevada
5001,2017-08-01,850.0,Little Rock,Arkansas
5002,2017-08-01,2385.0,Long Beach,California
5003,2017-08-01,2385.0,Los Angeles,California
5004,2017-08-01,907.0,Louisville,Kentucky
5005,2017-08-01,1253.0,Madison,Wisconsin
5006,2017-08-01,1295.0,Melbourne,Florida
5007,2017-08-01,1120.0,Memphis,Tennessee
5008,2017-08-01,1790.0,Miami,Florida
5009,2017-08-01,1134.0,Milwaukee,Wisconsin
5010,2017-08-01,1412.0,Minneapolis,Minnesota
5011,2017-08-01,1468.0,Nashville,Tennessee
5012,2017-08-01,1315.0,New Haven,Connecticut
5013,2017-08-01,1334.0,New Orleans,Louisiana
5014,2017-08-01,2665.0,New York,New York
5015,2017-08-01,1872.0,North Port,Florida
5016,2017-08-01,1139.0,Ogden,Utah
5017,2017-08-01,1020.0,Oklahoma City,Oklahoma
5018,2017-08-01,1106.0,Omaha,Nebraska
5019,2017-08-01,1427.0,Orlando,Florida
5020,2017-08-01,1490.0,Philadelphia,Pennsylvania
5021,2017-08-01,1226.0,Phoenix,Arizona
5022,2017-08-01,1083.0,Pittsburgh,Pennsylvania
5023,2017-08-01,1463.0,Port St. Lucie,Florida
5024,2017-08-01,1548.0,Portland,Oregon
5025,2017-08-01,1389.0,Providence,Rhode Island
5026,2017-08-01,1230.0,Provo,Utah
5027,2017-08-01,1384.0,Raleigh,North Carolina
5028,2017-08-01,1188.0,Richmond,Virginia
5029,2017-08-01,1814.0,Riverside,California
5030,2017-08-01,1057.0,Rochester,New York
5031,2017-08-01,1639.0,Sacramento,California
5032,2017-08-01,1104.0,Salem,North Carolina
5033,2017-08-01,1263.0,Salt Lake City,Utah
5034,2017-08-01,1233.0,San Antonio,Texas
5035,2017-08-01,2101.0,San Diego,California
5036,2017-08-01,3068.0,San Francisco,California
5037,2017-08-01,2958.0,San Jose,California
5038,2017-08-01,1872.0,Sarasota,Florida
5039,2017-08-01,814.0,Scranton,Pennsylvania
5040,2017-08-01,1830.0,Seattle,Washington
5041,2017-08-01,1108.0,Spokane,Washington
5042,2017-08-01,1225.0,Springfield,Massachusetts
5043,2017-08-01,1050.0,St. Louis,Missouri
5044,2017-08-01,1412.0,St. Paul,Minnesota
5045,2017-08-01,1996.0,Stamford,Connecticut
5046,2017-08-01,1765.0,Stockton,California
5047,2017-08-01,1027.0,Syracuse,New York
5048,2017-08-01,1345.0,Tampa,Florida
5049,2017-08-01,814.0,Toledo,Ohio
5050,2017-08-01,1025.0,Tucson,Arizona
5051,2017-08-01,1074.0,Tulsa,Oklahoma
5052,2017-08-01,1605.0,United States,United States
5053,2017-08-01,2454.0,Ventura,California
5054,2017-08-01,1262.0,Virginia Beach,Virginia
5055,2017-08-01,2012.0,Washington,District of Columbia
5056,2017-08-01,799.0,Wichita,Kansas
5057,2017-08-01,1104.0,Winston,North Carolina
5058,2017-08-01,1235.0,Worcester,Massachusetts
5059,2017-08-01,676.0,Youngstown,Ohio
5060,2017-09-01,828.0,Akron,Ohio
5061,2017-09-01,1239.0,Albany,New York
5062,2017-09-01,1064.0,Albuquerque,New Mexico
5063,2017-09-01,1231.0,Allentown,Pennsylvania
5064,2017-09-01,2388.0,Anaheim,California
5065,2017-09-01,1376.0,Atlanta,Georgia
5066,2017-09-01,1019.0,Augusta,Georgia
5067,2017-09-01,1425.0,Austin,Texas
5068,2017-09-01,1152.0,Bakersfield,California
5069,2017-09-01,1575.0,Baltimore,Maryland
5070,2017-09-01,1152.0,Baton Rouge,Louisiana
5071,2017-09-01,1017.0,Birmingham,Alabama
5072,2017-09-01,1116.0,Boise City,Idaho
5073,2017-09-01,2273.0,Boston,Massachusetts
5074,2017-09-01,1906.0,Boulder,Colorado
5075,2017-09-01,1852.0,Bradenton,Florida
5076,2017-09-01,1006.0,Buffalo,New York
5077,2017-09-01,1445.0,Charleston,South Carolina
5078,2017-09-01,1351.0,Charlotte,North Carolina
